candidate,family,quant,sample_id,raw_detection_count,measurement_count,installed_object_count,installed_tp,installed_fp,installed_fn,installed_duplicate_count
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004183_frame90410,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004184_frame90412,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004196_frame90436,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004198_frame90440,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004226_frame90496,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004241_frame90526,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004254_frame90552,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004276_frame90596,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004281_frame90606,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004294_frame90632,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004327_frame90698,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004329_frame90702,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004332_frame90708,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004341_frame90726,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004383_frame90810,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004385_frame90814,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004386_frame90816,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004397_frame90838,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004405_frame90854,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004417_frame90878,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004419_frame90882,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004420_frame90884,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004459_frame90962,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004463_frame90970,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004469_frame90982,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004553_frame91150,4,4,4,1,3,0,3
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004561_frame91166,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004564_frame91172,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004649_frame91342,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004652_frame91348,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004672_frame91388,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004728_frame91500,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004729_frame91502,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004733_frame91510,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004736_frame91516,2,2,2,2,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004737_frame91518,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004749_frame91542,2,2,2,1,1,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004775_frame91594,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004785_frame91614,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004787_frame91618,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004791_frame91626,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004794_frame91632,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004798_frame91640,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004799_frame91642,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004880_frame91804,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004882_frame91808,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004886_frame91816,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004894_frame91832,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004895_frame91834,3,3,3,3,0,0,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004902_frame91848,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004904_frame91852,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004916_frame91876,1,1,1,1,0,1,0
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004919_frame91882,3,3,3,1,2,1,2
baseline,noae,uint6,moving_ego_pps200000_low_8loops_stride2_004920_frame91884,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000002_frame91929,2,2,2,1,1,2,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000014_frame91953,3,3,3,3,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000033_frame91991,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000041_frame92007,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000053_frame92031,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000057_frame92039,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000065_frame92055,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000073_frame92071,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000104_frame92133,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000108_frame92141,5,5,5,2,3,1,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000112_frame92149,5,5,5,3,2,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000115_frame92155,7,7,7,3,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000116_frame92157,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000120_frame92165,1,1,1,1,0,2,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000125_frame92175,5,5,5,3,2,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000132_frame92189,1,1,1,1,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000134_frame92193,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000139_frame92203,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000160_frame92245,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000177_frame92279,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000185_frame92295,2,2,2,2,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000187_frame92299,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000189_frame92303,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000213_frame92351,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000227_frame92379,2,2,2,2,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000231_frame92387,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000235_frame92395,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000240_frame92405,2,2,2,2,0,2,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000253_frame92431,2,2,2,1,1,4,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000275_frame92475,6,6,6,2,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000276_frame92477,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000279_frame92483,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000287_frame92499,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000289_frame92503,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000295_frame92515,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000304_frame92533,8,8,8,5,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000320_frame92565,6,6,6,5,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000336_frame92597,10,10,10,6,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000339_frame92603,11,11,11,6,5,0,5
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000387_frame92699,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000390_frame92705,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000394_frame92713,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000396_frame92717,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000409_frame92743,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000416_frame92757,2,2,2,0,2,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000418_frame92761,2,2,2,1,1,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000422_frame92769,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000485_frame92895,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000493_frame92911,1,1,1,0,1,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000508_frame92941,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000520_frame92965,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000522_frame92969,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000525_frame92975,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000536_frame92997,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000546_frame93017,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000581_frame93087,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000583_frame93091,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000585_frame93095,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000586_frame93097,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000593_frame93111,8,8,8,4,4,1,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000596_frame93117,4,4,4,3,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000597_frame93119,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000602_frame93129,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000610_frame93145,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000621_frame93167,6,6,6,2,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000637_frame93199,1,1,1,1,0,2,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000638_frame93201,3,3,3,2,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000645_frame93215,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000653_frame93231,5,5,5,4,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000655_frame93235,6,6,6,3,3,1,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000672_frame93269,6,6,6,4,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000682_frame93289,4,4,4,3,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000687_frame93299,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000690_frame93305,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000695_frame93315,5,5,5,2,3,1,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000699_frame93323,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000709_frame93343,5,5,5,2,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000718_frame93361,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000728_frame93381,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000736_frame93397,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000746_frame93417,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000747_frame93419,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000756_frame93437,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000766_frame93457,6,6,6,3,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000767_frame93459,5,5,5,3,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000770_frame93465,3,3,3,2,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000879_frame93683,1,1,1,1,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000881_frame93687,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000891_frame93707,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000927_frame93779,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000941_frame93807,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000947_frame93819,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000963_frame93851,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000966_frame93857,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000975_frame93875,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000977_frame93879,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000978_frame93881,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000983_frame93891,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000996_frame93917,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000998_frame93921,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001003_frame93931,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001055_frame94035,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001056_frame94037,1,1,1,1,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001058_frame94041,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001104_frame94133,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001109_frame94143,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001116_frame94157,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001202_frame94329,3,3,3,2,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001204_frame94333,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001209_frame94343,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001211_frame94347,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001213_frame94351,4,4,4,3,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001219_frame94363,9,9,9,4,5,0,5
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001228_frame94381,8,8,8,6,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001234_frame94393,10,10,10,5,5,0,5
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001238_frame94401,8,8,8,5,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001241_frame94407,9,9,9,5,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001267_frame94459,9,9,9,6,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001277_frame94479,7,7,7,4,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001286_frame94497,7,7,7,3,4,1,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001290_frame94505,7,7,7,3,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001294_frame94513,6,6,6,3,3,1,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001300_frame94525,6,6,6,2,4,1,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001302_frame94529,4,4,4,2,2,1,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001317_frame94559,0,0,0,0,0,2,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001321_frame94567,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001350_frame94625,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001358_frame94641,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001363_frame94651,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001430_frame94785,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001445_frame94815,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001458_frame94841,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001469_frame94863,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001473_frame94871,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001496_frame94917,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001538_frame95001,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001549_frame95023,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001552_frame95029,2,2,2,1,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001564_frame95053,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001582_frame95089,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001589_frame95103,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001594_frame95113,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001625_frame95175,2,2,2,1,1,1,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001636_frame95197,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001640_frame95205,5,5,5,2,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001649_frame95223,7,7,7,3,4,0,4
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001684_frame95293,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001730_frame95385,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001733_frame95391,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001742_frame95409,5,5,5,2,3,0,3
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001777_frame95479,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001780_frame95485,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001781_frame95487,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001789_frame95503,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001825_frame95575,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001830_frame95585,3,3,3,1,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001843_frame95611,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001906_frame95737,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001910_frame95745,4,4,4,2,2,0,2
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001915_frame95755,3,3,3,2,1,0,1
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001922_frame95769,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001929_frame95783,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001931_frame95787,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001935_frame95795,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001942_frame95809,1,1,1,0,1,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001946_frame95817,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001953_frame95831,0,0,0,0,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001979_frame95883,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001997_frame95919,0,0,0,0,0,1,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_001999_frame95923,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_002030_frame95985,1,1,1,1,0,0,0
baseline,noae,uint6,moving_ego_pps200000_medium_8loops_stride2_002032_frame95989,1,1,1,1,0,0,0
